"","user_id","screen_name","name","location","description","followers_count","friends_count","statuses_count","favourites_count","account_created_at","verified"
"2357","1266133633389060097","CodeGnuts","Gnuts about Code",NA,"Just a bot helping coders show their progress. Automation built in #NodeJs by @AdamSpiceOnline. #100DaysOfCode",3040,0,467467,78936,2020-05-28 22:26:07,FALSE
"2358","960907674278879232","OSAPublishing","OSA Publishing","Washington, DC","News, updates, and current research from @OSAPublishing - home of the largest and most-cited collection of peer-reviewed #optics and #photonics content.",3399,2195,4425,1947,2018-02-06 16:06:57,FALSE
"2359","1029392984842719233","SmbsF","SMBs Digital Fitness","Arizona, USA","Your Company Social Corner to stay in touch with the Digital World. #IoT #Cloud #AI #DigitalTransformation",6595,6302,20794,21319,2018-08-14 15:43:07,FALSE
"2360","179235678","SingingInDCloud","Singing in the Cloud","Boston, MA","We Sing top #DigitalStrategy Songs for your Company. #IoT #Blockchain #TensorFlow #Caffe",5732,5414,23918,22966,2010-08-16 21:03:32,FALSE
"2361","258519067","MMiguline","Miguel AngeMon","Zaragoza, España","Desarrollador de videojuegos, Artista 3d, me apasionan los videojuegos, me gusta el CGI, el anime, la colección y creacion de figuras, imprimidas en 3d.",16,66,410,874,2011-02-27 22:25:43,FALSE
"2362","1081835260533301248","CSkirnir","SPOOKnir Gaming<U+0001F47B>","Space","Official account of CMDR Skirnir226 and Skirnir Gaming. 

Space is cool. Be more like Space.

https://t.co/uAQg6LCYxj",51,45,744,821,2019-01-06 08:50:00,FALSE
"2363","2490328837","StrykerBenson","BensonStryker <U+0001F3A8>COMMISSIONS CLOSED<U+0001F3A8>","Ontario, Canada","Beginner artist and Miniature painter. Just trying to have fun and live life. Also a Cat dad.",892,884,15526,52150,2014-05-11 19:45:15,FALSE
"2364","905326755610845184","TechnoNBusiness","Technology and Businesses","Social Media","How the emerging technologies will impact your business, is not a clear matter. This channel try to help you. #EmergingTech #Digital #Strategy #AI #FutureofWork",1385,1344,7100,7152,2017-09-06 07:08:13,FALSE
"2365","201645314","ModEther","Thierry Dubosse",NA,"Artistic following...
Paint, photography and technology.",40,225,247,3,2010-10-12 09:25:17,FALSE
"2366","3139661193","USP211816","Signal_Boost","Florida, USA","Just here to echo ideas that I find interesting. No I don't read everything I retweet. All views expressed are my own. Also I'm an a$$h0le, deal with it.",148,134,41497,10827,2015-04-06 08:34:40,FALSE
"2367","369280919","sinn_te","sinn-TE","37.006962, 136.754412","<U+5546><U+54C1><U+3084><U+88FD><U+54C1><U+306E><U+4F01><U+753B><U+FF65><U+958B><U+767A><U+304C><U+4ED5><U+4E8B><U+306E><U+30D7><U+30ED><U+30C0><U+30AF><U+30C8><U+30C7><U+30B6><U+30A4><U+30CA><U+30FC><U+3067><U+30AF><U+30EA><U+30A8><U+30FC><U+30BF><U+30FC><U+3067><U+30A8><U+30F3><U+30B8><U+30CB><U+30A2>+SE<U+3067>WEB<U+3082><U+3084><U+308A><U+307E><U+3059><U+3002><U+4ED5><U+4E8B><U+3067><U+3082><U+4ED5><U+4E8B><U+3058><U+3083><U+306A><U+304F><U+3066><U+3082><U+4F55><U+3067><U+3082><U+4F5C><U+308B><U+4EBA><U+3002><U+3042><U+3068><U+3001><U+30AA><U+30BF><U+30AF><U+3067><U+30DE><U+30CB><U+30A2><U+3067><U+30AE><U+30FC><U+30AF><U+3067><U+3082><U+3042><U+308B><U+3002><U+300C><U+5947><U+4EBA>?<U+5909><U+4EBA>?<U+300D><U+6700><U+9AD8><U+306E><U+307B><U+3081><U+8A00><U+8449><U+3060><U+306A>!!!
<U+500B><U+4EBA><U+3067><U+9678><U+4E0A><U+990A><U+6B96><U+3068><U+91CE><U+83DC><U+5DE5><U+5834><U+306B><U+7740><U+624B>",100,352,10472,4936,2011-09-07 02:42:31,FALSE
"2368","1016869494822600705","GeocachingTweet","Geocaching Tweets",NA,"<U+0001F501> #Geocaching Tweets <U+0001F49A>",1026,66,54831,245,2018-07-11 02:19:14,FALSE
"2369","42287596","eprado_melo","eduardo prado","São Paulo","A desk is a dangerous place from which to watch the world, John le Carré",991,1170,60943,78,2009-05-24 21:43:30,FALSE
"2370","264138697","mustafaelec","<U+30E0><U+30B9><U+30BF><U+30D5><U+30A1>","Tokyo-to, Japan","Founder & CEO @ Harazawi International LTD
An Engineer in the Field of Future #Tech,#Mechatronics #Robotics For a Safer Future #ML #AI
<U+0001F1F8><U+0001F1E9><U+0001F1EF><U+0001F1F5> #Hiker",777,1887,22294,7017,2011-03-11 11:53:04,FALSE
"2371","18290951","nyutandon","NYU Tandon","Brooklyn, New York","Born Anywhere, Made in Brooklyn #NYUTandonMade",11971,1201,24459,22403,2008-12-21 19:17:14,TRUE
"2372","228040559","nigewillson","Nige Willson <U+0001F30D><U+270C>","ringwood, uk","speaker, influencer & advisor on #artificialintelligence, #aiethics & #innovation, founder https://t.co/TUfZ40kYbe  co-founder @WeandAI - I've seen the future, we all win!",56984,49676,64006,48820,2010-12-18 15:00:12,FALSE
"2373","482608746","Hektorwolf","Hektor Vazquez",NA,"",50,294,7185,353,2012-02-04 03:31:35,FALSE
"2374","1284259237527519236","SECrobotics","SECrobotics","Germany / Paraguay","Development of robots under CreativeCommons",9,48,8,2,2020-07-17 22:51:54,FALSE
"2375","255400752","edu_arana","Edu Arana","Madrid, España | Web personal:","#HTML5, Desarrollo Web, #OracleDBA, #Gamer, #Geek | blog https://t.co/Alg36pGqgw | Donate to @operationsmile, #wearthemask #pontelamascarilla",4005,3663,28516,44300,2011-02-21 08:36:13,FALSE
"2376","4633373074","lewieb99test","Ric",NA,"Living Life",236,8,20100,1292,2015-12-28 14:54:49,FALSE
"2377","82870834","ToddsNerdCave","Todd Gill","Cincinnati, OH USA","Terraonion team member. I also make occasional YouTube videos on 80s and 90s computers and video games.",1822,242,6527,17402,2009-10-16 12:53:58,FALSE
"2378","510409947","Chanur67","Thorsten Luehrig",NA,"",212,804,3590,29483,2012-03-01 15:33:58,FALSE
"2379","1016727276266905601","mittierim","Mittierim","Greensboro, NC","Roleplayer, Dice maker, Wargamer and 3D Printer. He/Him",134,290,722,666,2018-07-10 16:54:07,FALSE
"2380","1104357807501926400","gminipainting","C&Gminipainting <U+0001F4A5><U+0001F4A5> commissions open <U+0001F4A5><U+0001F4A5>","Ottawa, Ontario","We're @chriswynn83 and @glagroix, a couple that love to paint minis of all kinds. DM for commissions. Twitch affiliates. Full-time streamer.",990,2623,2062,9671,2019-03-09 12:26:34,FALSE
"2381","1244637148122353664","TRAINHEART4","TRAIN-HEART ITN","Europe","TRAIN-HEART #MSCA European Training Network on the next generation of RNA therapeutics in cardiovascular disease.",51,178,169,36,2020-03-30 14:47:05,FALSE
"2382","1322224266","emotiontech","eMotion Tech","Toulouse","#3Dprinter concepter and manufacturer",3954,1588,4064,3269,2013-04-02 10:55:32,FALSE
"2383","360503871","TGlenane","T Glenane","Dublin, Ireland","Finance professional. Interested in finance, economics, energy, the environment, politics, rugby, golf, philately etc - not necessarily in that order.",327,975,4862,6268,2011-08-23 09:32:51,FALSE
"2384","569481418","olb1992","Owain Boorman","Aylesbury, England","Engineer, Morris dancer, Geocacher, 3D-Printerer(?), Procrastinator",294,268,3939,5823,2012-05-02 22:33:55,FALSE
"2385","186306791","abbymath","Abby Brown","San Diego, CA","High school math teacher and 3D printing hobbyist. It's fun to make things for my classes and my own children and home. I design with Mathematica and more.",121,45,374,465,2010-09-03 02:51:37,FALSE
"2386","27688281","NEI","Nuclear Energy Inst.","Washington, DC","<U+2063>Our vision is simple: A world powered by clean and reliable energy.

To get there, we promote the use and growth of nuclear carbon-free energy.<U+2800>",46988,4096,43304,9052,2009-03-30 17:39:29,TRUE
"2387","1311560267818508288","printixx_prints","Printixx",NA,"My 3D printer projects...
Printers:
- Anycubic Photon
- Prusa Mini
- Prusa MK3S",2,10,24,20,2020-10-01 06:55:51,FALSE
"2388","1165101169871675392","KriegsmanThe","the kriegsman",NA,"hi i'm the kriegsman and this is my twitter ill be mostly displaying sneak peaks for upcoming vids on this account as that is what its for",59,130,228,407,2019-08-24 03:19:09,FALSE
"2389","77939162","MjikThize","Ray C","Vancouver","Husband, Father, Grandfather, Gamer, @PlayWarframe addict, Modder, Propmaker, 3d designer and HUGE Douglas Adams Fan",30,84,309,89,2009-09-28 06:00:09,FALSE
"2390","979434384674709504","ZacharyFournie6","ZackToTheFuture",NA,"Reincarnation of Jimmy Neutron",10,51,942,1854,2018-03-29 19:05:29,FALSE
"2391","3240789303","Otjhers","Otjher",NA,"21 <U+0001F60A> - Influencer - Memer - Procrastinator - BTS IS LIFE <U+0001F60D> - ""You miss all the shots you don't take""   - Michael Scott <U+0001F914>",1831,4493,157747,81473,2015-05-07 18:02:05,FALSE
"2392","69556642","Charles_Viet","Charles Viet <U+0001F419>","Paris France","UX Designer <U+0001F4BB><U+0001F4F1> | <U+2665> quand c'est simple et efficient | Design Thinking | facilitateur LEGO SERIOUS PLAY | Maker 3D Print & Arduino
#DonneTonManteau",800,2100,2974,4021,2009-08-28 10:30:47,FALSE
"2393","855625834895474689","jwpa17","John Ford","Indiana, PA","Nothing special.  
Tired old man, still fascinated by how things work, especially at the molecular level.  
Oh, and by the blues.",221,171,26725,58483,2017-04-22 03:34:30,FALSE
"2394","1302214467191738373","Chris25647049","AnfieldChris74",NA,"just trying to make life as good as it can be for me and my girls <U+0001F970><U+0001F970>",81,1212,4325,1851,2020-09-05 11:58:27,FALSE
"2395","933125850","Harry_J_Carr","Harry Carr","Newcastle Upon Tyne, England","FY1 doctor @SouthTees • Aspiring #neurosurgeon • Founder @theTSSP @BUSEMA_UK • @MedAllApp FY Lead • @M3dicubeUK • Director @1839Sport • Luthier • <U+0001F950> connoisseur",274,277,281,309,2012-11-07 22:53:42,FALSE
"2396","1324107903721185282","GameKustom","KustomGameKeys",NA,"Making Custom game keycaps for keyboards",0,0,4,0,2020-11-04 21:55:10,FALSE
"2397","1318952759513763840","genfabricating","James","Washington, DC","Painting poorly and playing even worse for years now <U+0001F3B2> GW Games, Legion, Call to Arms, 3D Printing, and more! https://t.co/HttwcQB1xn",45,123,40,217,2020-10-21 16:30:27,FALSE
"2398","16126048","bneumeister","bneumeister","Levallois-Perret, France","CTO at B2CLOUD",305,45,1949,4,2008-09-04 06:26:10,FALSE
"2399","995277133864894464","zyltech","ZYLtech Engineering, LLC","Houston, TX","US-based 3d printer and CNC parts supplier known for low prices, great quality, and excellent customer service. Oh, and we like to make stuff, too.",567,135,497,382,2018-05-12 12:18:54,FALSE
"2400","24705078","VectorRoll","VectorRoll","Illinois, US","There is more to gaming than just being a kid. But it is fun to be a kid again. :)",350,1052,22882,9293,2009-03-16 15:12:37,FALSE
"2401","18163032","wareFLO","Chuck Webster MD, MS AI, MS Systems Engineering","#SocialVR","VRDays Meetup In Low-Poly Amsterdam: VR Truth before VR Empathy? Thurs, Nov 5 Online in #SocialVR #VRDays #VRDaysEurope  #VirtualReality See URL for event deets",15722,9631,147330,39434,2008-12-16 14:33:23,FALSE
"2402","1310052455267340293","Transmut3d","Transmut3d","St. Louis, Missouri","The official Instagram for Transmut3d Printing! Click the link below for available items for sale!",75,300,24,2,2020-09-27 03:03:55,FALSE
"2403","366117239","XRobotsUK","James Bruton","United Kingdom","Former toy designer, current #YouTube maker and general robotics, electrical and mechanical engineer.

YouTube: https://t.co/4mOueISNzD
Website: https://t.co/Qa9KbOz3Jm",8454,1511,5395,2407,2011-09-01 16:08:59,FALSE
"2404","14750269","MatthewBTravis","Matthew - Let's Launch","Las Vegas, Nevada","CEO, Phoenix Launch Systems, Inc., @PhoenixLaunch // 
ARES Institute  // Fmr. COO, Aphelion Orbitals, Inc.",2286,1140,22467,2626,2008-05-12 21:34:18,FALSE
"2405","857258540","StephenLynchVO","Stephen Lynch - Voice Actor <U+0001F3A4><U+0001F3AE><U+0001F3B5>","Ireland","Irish based Voice-Over Artist

#DustAnElysianTail|#HeroesOfNewerth|#BladesAndMagic 
VO BOOKINGS - shardmad@gmail.com

#voiceover #animation #videogames",340,184,714,653,2012-10-02 00:41:18,FALSE
"2406","59610640","XBrav","Bryan Baker","Calgary, Alberta, Canada","Executive Producer of The First Layer:

https://t.co/yBmjGIJbYu",292,362,6797,11,2009-07-23 22:33:55,FALSE
"2407","923709905722363904","East_Tn_Times","East Tennessee Times","Pigeon Forge, TN","We are an online newspaper now in its 4th year.  We focus on East Tennessee News & events but include national news as well. We encourage reader participation.",63,347,1725,0,2017-10-27 00:36:18,FALSE
"2408","348440587","devolderpierre","Pierre Devolder","Liège, Belgique","Création de documents numériques (Print & Digital)",549,554,2690,1885,2011-08-04 12:49:03,FALSE
"2409","1245239799239380993","FillamentumUsa","FillamentumUSA",NA,"",3,12,51,2,2020-04-01 06:41:30,FALSE
"2410","113689734","MixIntelligence","Mixed Intelligence","United States","Artificial Intelligence for Business - News channel on social media. #AI #ML #DL #CognitiveComputing #RPA #Automation",8219,7792,25363,23719,2010-02-12 17:50:41,FALSE
"2411","1019998892060966914","thisgirlmizore","thisgirlmizore","United States","<U+0001F339> Naomi <U+0001F339> Anime FanArt / O.C.’s / SmartDoll / Digital / Traditional ~ Please keep this page Friendly. <U+0001F337> Thank You <U+0001F337>",18,105,872,1063,2018-07-19 17:34:21,FALSE
"2412","981070233032187904","RoyauteBretonne","Royauté de Bretagne","Bretagne, France","Ancien enseignant, intéressé par l'Histoire, les Dynasties Royales & Ducales de Bretagne et leur continuité actuelle.",720,3362,37220,14706,2018-04-03 07:25:45,FALSE
"2413","90272103","gezgintrk","Engin Dikmen #MaskesizÇikma","Turkey / Istanbul","Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #SMM #ElectricVehicle #Mobile #Application https://t.co/pUx4MaDboi",12397,8116,411963,210869,2009-11-15 23:21:06,FALSE
"2414","1081556004","OwensChristophr","Christopher Owens","Illinois, USA","Also follow @ddhk_magazine @StofielAero @TangibleSolutns @Airwolf3D @Filaprint3D @_MakerGirl @PSYONICinc @Warmilu @3DHeals",743,3935,7058,8985,2013-01-12 02:24:38,FALSE
"2415","860213354299883520","jen_knudsen","Jennifer Knudsen","Austin, TX","Sr. educator at TERC; co-director, https://t.co/wsAxlD9xlT; former NYCPS math teacher; lucky wife and mom. Passionate about ed. equity. (Opinions are my own.)",188,404,383,482,2017-05-04 19:23:40,FALSE
"2416","984489483147018240","ACoraPerson","Cora Glasser","Uk","Artist, collaborator, co-founder of Glassball. https://t.co/4bOTXLV3Y9",102,318,370,644,2018-04-12 17:52:38,FALSE
"2417","71700534","exworld4","eXWorld Print Industry News",NA,"The latest curated news on the Print Industry, 3D Printing, BioPrinting, Scanning and more.",3621,2520,7455,11,2009-09-05 02:09:58,FALSE
"2418","850696064516706305","BoardGameAcad","Board Game Academy",NA,"",4155,334,143215,2453,2017-04-08 13:05:21,FALSE
"2419","14536847","ianbeckett","Ian Beckett","London, Manchester (UK)","Scientist, Accountant, Financier - brought text messaging to the world at SEMA, text M-commerce/banking at MILLICOM & opened up CEE/FSU at CET",943,203,52294,4652,2008-04-25 23:51:52,FALSE
"2420","1321839994890342400","MadGoblinMinis","Mad Goblin",NA,"We make mad miniatures",1,0,8,0,2020-10-29 15:44:12,FALSE
"2421","1029768112214704128","DrAbrahamJohns1","Dr. Abraham Johnson","Gujarat, India","Forensic Odontologist | Assistant Professor @ NFSU | Researcher |Clinical_dentist | Speaker | 3D enthusiast",274,441,251,1471,2018-08-15 16:33:44,FALSE
"2422","2569372870","okstp1","okustepe","Usak, Türkiye","MAKINA Teknik ögretmen
3D Yazici, Tamir bakim Bloguma bakiniz
https://t.co/szxkDilgrN
Takibe TAKIP #TeaMSIL #FLWRTR",8228,9024,18421,5469,2014-05-28 17:43:00,FALSE
"2423","1324676106394521600","eskulptura","Eskulptura","Argentina","Federico, digital scultptor, fantasy-horror type stuff, like it? 
support me on patreon https://t.co/Y0sN4MPWpI",3,15,7,19,2020-11-06 11:33:16,FALSE
"2424","953701626019287040","CsabaArt","Csaba Szilagyi","Warszawa, Poland","Senior 3D Hard Surface / Weapon Artist at CD Projekt RED
Currently working on the Cyberpunk 2077",22,13,126,170,2018-01-17 18:52:41,FALSE
"2425","708035860567085056","jpgb3232","Mäel",NA,"perdu dans mon coin de campagne #Prof #Ae #Cuisine #DIY #wow battleTag : mäel#2690 Pour les posts de création 3D : @jpg3d #OctoTweet",896,722,40450,45402,2016-03-10 21:04:38,FALSE
"2426","1196801111967092737","GeekyFayeArt","Geeky Faye","London, UK","Nerd, Multimedia Artist and Excitable Maker. 3D Printing, Design, Cosplay, ALL THE ART. Trying new things for your amusement on the reg. <U+65E5><U+672C><U+8A9E><U+3092><U+52C9><U+5F37><U+3057><U+3066>. <U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+0001F497><U+0001F49C><U+0001F499>",2085,686,4711,12894,2019-11-19 14:43:37,FALSE
"2427","1311273948257177601","krakens_vault","Krakens Vault",NA,"Welcome to Kraken's Vault! Home of high quality 3D printable miniatures!

Now LIVE! Click the link below to check out this first month's exclusive offer. <U+0001F447><U+0001F3FB><U+0001F447>",10,0,15,0,2020-09-30 11:57:42,FALSE
"2428","45909105","ja_va","java","Mendoza / Santiago de Chile","Una vez me pidieron escribir mi biografía, todavía no empiezo y creo que me estoy atrasando.",179,245,13844,6131,2009-06-09 18:49:53,FALSE
"2429","961222781613506560","Luca_Zunino","Luca Zunino","Savona, Liguria","Driver, Geometra, Presidente di Associazione Socioculturale U PREGIN odv",223,446,9273,44119,2018-02-07 12:59:04,FALSE
"2430","135486484","DesignSparkRS","DesignSpark","United Kingdom","Accelerate your design time to market with free design software, access to CAD neutral libraries, technology discovery & support from engineers & manufacturers.",37936,4152,24135,16021,2010-04-21 12:51:08,TRUE
"2431","133000891","anime3dcg","<U+30D7><U+30ED><U+30D1><U+30FC><U+5C4B> <U+30DB><U+30D3><U+30E9><U+30F3>23 D-01","saitama","<U+30A4><U+30E9><U+30B9><U+30C8><U+5C4B><U+3055><U+3093><U+3067><U+3057><U+305F><U+304C>
<U+6700><U+8FD1><U+306F><U+3081><U+3063><U+304D><U+308A>3DCG<U+5C4B><U+3055><U+3093><U+3067><U+3059><U+3002>
3D PRINT CONTEST 04 <U+6700><U+512A><U+79C0><U+4F5C><U+54C1><U+8CDE><U+53D7><U+8CDE>
<U+96D1><U+8A8C><U+30A4><U+30E9><U+30B9><U+30C8><U+9023><U+8F09><U+3001><U+30B2><U+30FC><U+30E0><U+7528>3D<U+30E2><U+30C7><U+30EB>
<U+30A2><U+30CB><U+30E1><U+7528>3D<U+30E2><U+30C7><U+30EB><U+3001><U+5546><U+696D><U+30D5><U+30A3><U+30AE><U+30E5><U+30A2>
<U+539F><U+578B><U+88FD><U+4F5C><U+306A><U+3069><U+306E><U+5B9F><U+7E3E><U+3042><U+308A><U+307E><U+3059><U+3002>
https://t.co/yMs1iSM3qX…",2180,2257,18565,13593,2010-04-14 19:09:47,FALSE
"2432","247295704","kuzey3d","Kuzey","Melbourne","I put the unique into 3D, don't believe me? 3[unique]D...there you go :)
[Artist - Photographer - Coder]",412,1472,26570,147761,2011-02-04 14:15:00,FALSE
"2433","950783869158088704","IoT_Technojeder","TechnoJeder IoT","India","Hi! I am TechnorIoT Bot. I will help you out in exploring the world of IoT!<U+0001F60E>",1378,32,110018,48,2018-01-09 17:38:33,FALSE
"2434","1322371544895483904","w3de_studio","W3DE Studio",NA,"DIY stuff maker, mostly but not limited to 3D Printing",5,18,8,5,2020-10-31 02:55:25,FALSE
"2435","1193170857385791489","policy_circle","Policy Circle","Delhi","Policy Circle is a forum for building communities around important policy issues.",54,70,363,40,2019-11-09 14:18:11,FALSE
"2436","799591930720088065","anesthesie78","Aurélien<U+0001F1EB><U+0001F1F7>","Strasbourg, France","Mes œuvres (<U+4ECA><U+307E><U+3067><U+4F5C><U+3063><U+305F><U+3082><U+306E>)<U+2192>
artstation : https://t.co/ArHfsdVKiL
Instagram : aurelien889

Japonais<U+0001F1EF><U+0001F1F5>/Anglais<U+0001F1EC><U+0001F1E7>/Français<U+0001F1F2><U+0001F1EB>",318,296,14381,162492,2016-11-18 12:35:46,FALSE
"2437","281620236","atrevidaforever","Joan Marino-Geitz","Glenmont, NY","Senior from Bklyn,NY, worked 1973-1986 TIME Mag, BA, taught 4yrs SpEd. Atheist&Support Separation Church&State. Love animals, learning,dancing,singing,computers",406,940,8165,128,2011-04-13 16:49:42,FALSE
"2438","31236320","Cephalon_Shade","Shade",NA,"anime enthusiast | 28 | DMs open for now | unowned puppy | don't follow if under 18. <U+0001F51E>|",532,518,15934,59359,2009-04-14 21:45:08,FALSE
"2439","209075024","osfa_11","osfa veladoz","https://nam42.cc","aka José Pérez de Lama |ex hackitecturadotnet |por un mundo en el q quepan muchos mundos |rt <U+2260> endorse |header img: E. Hawkins&Zeit",3849,4998,57759,184467,2010-10-28 13:25:41,FALSE
"2440","3691400901","ArtMods_","Seananigans",NA,"Nothing to see here, Move along. 
Youtube:  https://t.co/gjjhsO8kMs
Instagram: https://t.co/cXTSRc4SdN",1003,648,18547,19234,2015-09-18 01:21:43,FALSE
"2441","753180328953581568","CryptoKey","Amanda A","127.0.0.1","Love Crypto, helping kids understand the tech industry, neurodiversity advocate, Epilepsy Warrior, Deaf/Sign language awareness.. All opinions my own",182,185,1159,2320,2016-07-13 10:52:38,FALSE
"2442","2409170341","StemNewsDesk","STEM News Desk","Youngstown, OH","#STEM #Science #Technology #Engineering #Math #AdditiveManufacturing #3DPrinting #WomeninSTEM",2214,471,5682,1513,2014-03-24 15:21:58,FALSE
"2443","2801819397","3DPrinting_Mag","3D Printing Magazine","Find Us On The App Store","World's First Purpose-Build Magazine App for 3D Printing",4479,4099,6443,38,2014-10-03 12:33:31,FALSE
"2444","623781414","ferjerez3d","Fernando Jerez","Fuerteventura, Canary Islands","Tweeting 3Dprinting, Arduino, OpenSCAD, and other stuff since summer 2017.  (Español/English)",2608,883,7501,21826,2012-07-01 12:27:13,FALSE
"2445","1586881843","LaloGuiguet","Gerardo Guiguet","Argentina","Familia, música y deporte como motor. Misión: Emprender",222,614,753,163,2013-07-11 21:37:33,FALSE
"2446","1130243852823089157","grabancijas","Grabancijaš","Republic of Croatia","freedom from bias",58,69,3701,972,2019-05-19 22:48:28,FALSE
"2447","752117603842260992","weareprintlab","PrintLab","North West, England","We create 3D printing curriculum inspired by the innovative uses of 3D printing in industry. Head to our website for a FREE trial!",1576,943,2383,1790,2016-07-10 12:29:45,FALSE
"2448","1247991162989948930","GiorgioAnnesi","giorgio annesi","Roma, Lazio","Economics student.",39,218,148,8188,2020-04-08 20:54:33,FALSE
"2449","810029830918049792","SevenderLiv","Nagew","France","Youtuber gaming sur tous les jeux.
Ma chaine:https://t.co/M8Arw6xENB…",883,4955,104402,19975,2016-12-17 07:52:16,FALSE
"2450","44437701","k4r0n3k0","KuroNeko <U+0001F3E1>","Madrid, Comunidad de Madrid","Soy un loco <U+0001F643> Comparto mi vida junto a mi bonita familia <U+0001F6E4><U+FE0F> GatoNegro CEO <U+0001F30D> @gnserver SysAdmin. Director de KuroNeko Studios #ElLinajeDeLosOsados",162,574,25758,2143,2009-06-03 19:43:27,FALSE
"2451","43520566","RentonRafferty","Renton",NA,"Processing | Cancel",289,865,1006,12894,2009-05-30 12:21:57,FALSE
"2452","1269660949776158720","Retractionmedia","Retraction Podcast","New Jersey, USA","Everything you thought about today in a podcast | Listen on Apple, Spotify, YouTube and more. Join the conversation @retractionmedia on Twitter & Instagram!",194,520,1068,5325,2020-06-07 16:02:26,FALSE
"2453","1324697244206043136","LNobbins","LNobbins","Sunagakure","Tweet Yeet Skeet Delete | #Wasteman",4,9,13,1,2020-11-06 12:56:58,FALSE
"2454","4135271165","M0VTE","Allan","Milton Keynes, England","I make stuff!",447,423,1648,2763,2015-11-07 16:05:13,FALSE
"2455","6821712","YV3DPrinter","YV3DPrinting","Caracas, Venezuela","3D Print / Maker / 3D Printers / Anycubic I3 Mega / On Demand Services Printer",381,136,14476,2675,2007-06-14 23:05:53,FALSE
"2456","747286451541282816","GnolikBratok","Haridon",NA,"I am a 3D artist, I love to make and come up with models for sale, I live in the village, I will be happy with the support",10,7,232,3,2016-06-27 04:32:28,FALSE
"2457","2859666111","Lucinacci","Lucie",NA,"",13,134,565,90,2014-11-04 00:05:30,FALSE
"2458","830481772311957506","MenacesMum","lil Nic Dimelow","Bury, England","Rangler of 3 Menace's (4 including @Bugman_140) that drive me nuts but they are mine and I love them.",612,233,5579,11947,2017-02-11 18:20:58,FALSE
"2459","1311352488","theastralship","astralship.org","Snowdonia, North Wales","Designing physical and virtual vehicles for multidisciplinary innovation. Innovation pirate ships for the change-makers. Approaching warp speed.",445,704,572,428,2013-03-28 18:16:06,FALSE
"2460","1323263191015690240","astral_3d","astralship3D",NA,"We are a 3d print shop in Wales. Affiliated with @theastralship #Wales #3Dprinting",5,54,4,2,2020-11-02 13:58:43,FALSE
"2461","357890723","Zameer42","Zameer",NA,"",8,18,235,158,2011-08-19 02:00:06,FALSE
"2462","950435994796548101","Al_Bundy17","L’ImpéraBitch","Paris, France","Guess who’s back...!! De retour pour vous jouer de mauvais t... Ah! On me dit dans l’oreillette que non finalement <U+0001F937><U+200D><U+2642><U+FE0F> Switch : SW-3519-9353-2799",316,248,8123,9755,2018-01-08 18:36:14,FALSE
"2463","140847927","ickoff","Anthony",NA,"",21,305,661,5435,2010-05-06 14:25:22,FALSE
"2464","179431608","MH_Anas16","«Muhamad Hafiz Anas»","Magelang , Indonesia","",100,144,9271,31,2010-08-17 07:59:27,FALSE
"2465","4689828080","pky_blog","PKY",NA,"EnvironmentArtist,Maya,Houdini,Zbrush,UE4,Substance,Python,WorldMachine,toolbag,Blender,etc / https://t.co/deRF0K2DGC / https://t.co/OJoifzr9q5 / https://t.co/kQJAHcSAYx",1670,183,9344,3071,2016-01-01 14:32:50,FALSE
"2466","1268109684126318626","phuket_web","WebPhuket - Website Design & SEO Optimization","Phuket","Bringing Your Brand to Life Instantly<U+0001F4AA>Fast, high performing website templates, <U+23F0>WebPhuket makes the creation of your new SEO optimized business website simple.",357,508,2633,7360,2020-06-03 09:18:18,FALSE
"2467","15764486","Bakanoe_Prod","Bakanoë (FR <U+0001F956>) @Homecon2020","Nantes  - France","(she/her) Toy designer, Concept artist and illustrator from Nantes. Pivaut 2019

Mail : nickie.c.villa@gmail.com

SHOP: https://t.co/2AciJxxnLW

PP: @FlohGna",5492,1654,30024,19152,2008-08-07 15:24:26,FALSE
"2468","1016711146101878785","LizBish94","Elizabeth Bishop",NA,"Postgraduate Researcher focusing on Large-Scale Additive Manufacturing (3D Printing) | Maker in Residence @WEDesignMake | All views are my own.",243,171,717,500,2018-07-10 15:50:01,FALSE
"2469","1004363880804552704","DasMia3","DasMia",NA,"I'm a maker, artist, designer and 3d printing enthusiast. I'm not a pro - but maybe some day...",2102,828,15320,70545,2018-06-06 14:06:24,FALSE
"2470","14576124","Origamigryphon","No Justice, No Peace","Maryland","Military. Furry. Nazis, fuck off. 
Cis, She/her. Sus. Icon by @seyscribbles
Header by @LoopyDaWolf 
Younger sister of @blue_hayze",2807,3359,236162,219644,2008-04-28 21:42:38,FALSE
"2471","192563564","Jii10","Jarmo Lehtonen","Sarvvik, Suomi","Design Business Professional | Design, Technology & Innovation Leadership | Inventor | 3D Design & AM | Educator | Entrepreneur | founder of Metabar T Oy",33,66,217,458,2010-09-19 14:30:29,FALSE
"2472","92261806","waldo1001","waldo","Vosselaar, België","Father, Belgium, Blogger, Business Central MVP, tools 4 BC, speaker, Tesla, 3D printing.  Always happy with a coffee <U+0001F609>: https://t.co/Mpnhiab3Wy",3025,693,8851,11477,2009-11-24 12:33:23,FALSE
